Year,Month,Province,District,Subscribers
2023,Maio,Província de Maputo,Marracuene,295087.0
2023,Maio,Província de Maputo,Matutuíne,47044.0
2023,Maio,Província de Maputo,Moamba,131923.0
2023,Maio,Província de Maputo,Namaacha,46069.0
2023,Maio,Sofala,Buzi,48792.0
2023,Maio,Sofala,Caia,80165.0
2023,Maio,Sofala,Chemba,23926.0
2023,Maio,Sofala,Cheringoma,22942.0
2023,Maio,Sofala,Chibabava,28082.0
2023,Maio,Sofala,Cidade da Beira,647593.0
2023,Maio,Sofala,Dondo,157156.0
2023,Maio,Sofala,Gorongoza,63364.0
2023,Maio,Sofala,Machanga,13629.0
2023,Maio,Sofala,Maringue,44824.0
2023,Maio,Sofala,Marromeu,63056.0
2023,Maio,Sofala,Muanza,13107.0
2023,Maio,Sofala,Nhamatanda,132850.0
2023,Maio,Tete,Angónia,71421.0
2023,Maio,Tete,Cahora-Bassa,72167.0
2023,Maio,Tete,Changara,56611.0
2023,Maio,Tete,Chifunde,13935.0
2023,Maio,Tete,Chiuta,17586.0
2023,Maio,Tete,Cidade de Tete,414286.0
2023,Maio,Tete,Doa,13865.0
2023,Maio,Tete,Macanga,33831.0
2023,Maio,Tete,Marara,35819.0
2023,Maio,Tete,Maravia,6841.0
2023,Maio,Tete,Moatize,150298.0
2023,Maio,Tete,Mutarara,38648.0
2023,Maio,Tete,Mágoe,21729.0
2023,Maio,Tete,Tsangano,27617.0
2023,Maio,Tete,Zumbo,6202.0
2023,Maio,Zambézia,Alto Molócuè,97213.0
2023,Maio,Zambézia,Chinde,15802.0
2023,Maio,Zambézia,Cidade de Quelimane,375748.0
2023,Maio,Zambézia,Derre,8768.0
2023,Maio,Zambézia,Gilé,61375.0
2023,Maio,Zambézia,Gurúè,131202.0
2023,Maio,Zambézia,Ile,53112.0
2023,Maio,Zambézia,Inhassunge,18282.0
2023,Maio,Zambézia,Luabo,11898.0
2023,Maio,Zambézia,Lugela,33766.0
2023,Maio,Zambézia,Maganja da Costa,57622.0
2023,Maio,Zambézia,Milange,122178.0
2023,Maio,Zambézia,Mocuba,215935.0
2023,Maio,Zambézia,Mocubela,16383.0
2023,Maio,Zambézia,Molumbo,45099.0
2023,Maio,Zambézia,Mopeia,51119.0
2023,Maio,Zambézia,Morrumbala,76425.0
2023,Maio,Zambézia,Mulevala,36627.0
2023,Maio,Zambézia,Namacurra,57940.0
2023,Maio,Zambézia,Namarroi,28069.0
2023,Maio,Zambézia,Nicoadala,102331.0
2023,Maio,Zambézia,Pebane,55678.0
2023,Março,Cabo Delgado,Ancuabe,45255.0
2023,Março,Cabo Delgado,Balama,34854.0
2023,Março,Cabo Delgado,Chiúre,62384.0
2023,Março,Cabo Delgado,Cidade de Pemba,283541.0
2023,Março,Cabo Delgado,Ibo,4692.0
2023,Março,Cabo Delgado,Macomia,19761.0
2023,Março,Cabo Delgado,Mecufi,15435.0
2023,Março,Cabo Delgado,Meluco,9409.0
2023,Março,Cabo Delgado,Mocimboa da Praia,36234.0
2023,Março,Cabo Delgado,Montepuez,119155.0
2023,Março,Cabo Delgado,Mueda,80142.0
2023,Março,Cabo Delgado,Muidumbe,9770.0
2023,Março,Cabo Delgado,Namuno,24193.0
2023,Março,Cabo Delgado,Nangade,16760.0
2023,Março,Cabo Delgado,Palma,35345.0
2023,Março,Cabo Delgado,Pemba-Metuge,27651.0
2023,Março,Cabo Delgado,Quissanga,4859.0
2023,Março,Gaza,Bilene-Macia,134229.0
2023,Março,Gaza,Chibuto,108578.0
2023,Março,Gaza,Chicualacuala,9072.0
2023,Março,Gaza,Chigubo,4461.0
2023,Março,Gaza,Chonguene,75057.0
2023,Março,Gaza,Chókwè,120834.0
2023,Março,Gaza,Cidade de Xai-Xai,159957.0
2023,Março,Gaza,Guijá,33974.0
2023,Março,Gaza,Limpopo,79005.0
2023,Março,Gaza,Mabalane,12692.0
2023,Março,Gaza,Manjacaze,82800.0
2023,Março,Gaza,Mapai,11795.0
2023,Março,Gaza,Massangena,4639.0
2023,Março,Gaza,Massingir,8918.0
2023,Março,Inhambane,Cidade de Inhambane,93090.0
2023,Março,Inhambane,Cidade de Maxixe,125788.0
2023,Março,Inhambane,Funhaloro,12813.0
2023,Março,Inhambane,Govuro,24072.0
2023,Março,Inhambane,Homoine,46095.0
2023,Março,Inhambane,Inharrime,69784.0
2023,Março,Inhambane,Inhassoro,44528.0
2023,Março,Inhambane,Jangamo,62012.0
2023,Março,Inhambane,Mabote,14802.0
2023,Março,Inhambane,Massinga,135545.0
2023,Março,Inhambane,Morrumbene,61033.0
2023,Março,Inhambane,Panda,22881.0
2023,Março,Inhambane,Vilankulo,113223.0
2023,Março,Inhambane,Zavala (Quissico),89412.0
2023,Março,Manica,Bárue,74949.0
2023,Março,Manica,Cidade de Chimoio,401749.0
2023,Março,Manica,Gondola,18493.0
2023,Março,Manica,Guro,34900.0
2023,Março,Manica,Macate,14635.0
2023,Março,Manica,Machaze,19333.0
2023,Março,Manica,Macossa,12339.0
2023,Março,Manica,Manica,118398.0
2023,Março,Manica,Mossurize,21122.0
2023,Março,Manica,Sussundenga,57212.0
2023,Março,Manica,Tambara,14031.0
2023,Março,Manica,Vanduzi,52761.0
2023,Março,Nampula,Angoche,106783.0
2023,Março,Nampula,Cidade de Nacala-Porto,292781.0
2023,Março,Nampula,Cidade de Nampula,919989.0
2023,Março,Nampula,Ilha de Moçambique,40017.0
2023,Março,Nampula,Lalaua,12213.0
2023,Março,Nampula,Larde,1917.0
2023,Março,Nampula,Liupo,2371.0
2023,Março,Nampula,Malema,50001.0
2023,Março,Nampula,Meconta (Namialo),93314.0
2023,Março,Nampula,Mecuburi,32736.0
2023,Março,Nampula,Memba,43197.0
2023,Março,Nampula,Mogincual,32882.0
2023,Março,Nampula,Mogovolas,55303.0
2023,Março,Nampula,Moma,100855.0
2023,Março,Nampula,Monapo,74186.0
2023,Março,Nampula,Mossuril,30509.0
2023,Março,Nampula,Muecate,18565.0
2023,Março,Nampula,Murrupula,36184.0
2023,Março,Nampula,Nacala-Velha,27420.0
2023,Março,Nampula,Nacaroa,25512.0
2023,Março,Nampula,Namapa-Erati,52433.0
2023,Março,Nampula,Rapale-Nampula,46309.0
2023,Março,Nampula,Ribaué,62588.0
2023,Março,Niassa,Chimbunhila,10882.0
2023,Março,Niassa,Cidade de Lichinga,184361.0
2023,Março,Niassa,Cuamba,98577.0
2023,Março,Niassa,Lago,26643.0
2023,Março,Niassa,Mandimba,37930.0
2023,Março,Niassa,Manjune,10631.0
2023,Março,Niassa,Marrupa,18883.0
2023,Março,Niassa,Mavago,8089.0
2023,Março,Niassa,Maúa,12945.0
2023,Março,Niassa,Mecanhelas,38131.0
2023,Março,Niassa,Mecula,5178.0
2023,Março,Niassa,Metarica,12279.0
2023,Março,Niassa,Muembe,9477.0
2023,Março,Niassa,Nipepe,7694.0
2023,Março,Niassa,N´gauma,9021.0
2023,Março,Niassa,Sanga,23648.0
2023,Março,Província de Maputo,Boane,266491.0
2023,Março,Província de Maputo,Cidade da Matola,1272717.0
2023,Março,Província de Maputo,Cidade de Maputo,1453304.0
2023,Março,Província de Maputo,Magude,34766.0
2023,Março,Província de Maputo,Manhiça,178832.0
2023,Março,Província de Maputo,Marracuene,247345.0
2023,Março,Província de Maputo,Matutuíne,45025.0
2023,Março,Província de Maputo,Moamba,120877.0
2023,Março,Província de Maputo,Namaacha,42162.0
2023,Março,Sofala,Buzi,44083.0
2023,Março,Sofala,Caia,69170.0
2023,Março,Sofala,Chemba,22554.0
2023,Março,Sofala,Cheringoma,20679.0
2023,Março,Sofala,Chibabava,27079.0
2023,Março,Sofala,Cidade da Beira,633363.0
2023,Março,Sofala,Dondo,154369.0
2023,Março,Sofala,Gorongoza,56277.0
2023,Março,Sofala,Machanga,12387.0
2023,Março,Sofala,Maringue,35207.0
2023,Março,Sofala,Marromeu,59015.0
2023,Março,Sofala,Muanza,11713.0
2023,Março,Sofala,Nhamatanda,118812.0
2023,Março,Tete,Angónia,67017.0
2023,Março,Tete,Cahora-Bassa,67781.0
2023,Março,Tete,Changara,53133.0
2023,Março,Tete,Chifunde,12831.0
2023,Março,Tete,Chiuta,15397.0
2023,Março,Tete,Cidade de Tete,397662.0
2023,Março,Tete,Doa,10800.0
2023,Março,Tete,Macanga,29976.0
2023,Março,Tete,Marara,34691.0
2023,Março,Tete,Maravia,6393.0
2023,Março,Tete,Moatize,151953.0
2023,Março,Tete,Mutarara,33375.0
2023,Março,Tete,Mágoe,19492.0
2023,Março,Tete,Tsangano,22306.0
2023,Março,Tete,Zumbo,5578.0
2023,Março,Zambézia,Alto Molócuè,91788.0
2023,Março,Zambézia,Chinde,14021.0
2023,Março,Zambézia,Cidade de Quelimane,347164.0
2023,Março,Zambézia,Derre,8173.0
2023,Março,Zambézia,Gilé,52549.0
2023,Março,Zambézia,Gurúè,121006.0
2023,Março,Zambézia,Ile,48731.0
2023,Março,Zambézia,Inhassunge,16239.0
2023,Março,Zambézia,Luabo,12079.0
2023,Março,Zambézia,Lugela,28355.0
2023,Março,Zambézia,Maganja da Costa,51986.0
2023,Março,Zambézia,Milange,90990.0
2023,Março,Zambézia,Mocuba,205274.0
2023,Março,Zambézia,Mocubela,16110.0
2023,Março,Zambézia,Molumbo,32755.0
2023,Março,Zambézia,Mopeia,45437.0
2023,Março,Zambézia,Morrumbala,61269.0
2023,Março,Zambézia,Mulevala,31134.0
2023,Março,Zambézia,Namacurra,51667.0
2023,Março,Zambézia,Namarroi,24178.0
2023,Março,Zambézia,Nicoadala,91361.0
2023,Março,Zambézia,Pebane,49171.0
2023,Novembro,Cabo Delgado,Ancuabe,64188.0
2023,Novembro,Cabo Delgado,Balama,46087.0
2023,Novembro,Cabo Delgado,Chiúre,84658.0
2023,Novembro,Cabo Delgado,Cidade de Pemba,292008.0
2023,Novembro,Cabo Delgado,Ibo,8450.0
2023,Novembro,Cabo Delgado,Macomia,30370.0
2023,Novembro,Cabo Delgado,Mecufi,19244.0
2023,Novembro,Cabo Delgado,Meluco,13483.0
2023,Novembro,Cabo Delgado,Mocimboa da Praia,61058.0
2023,Novembro,Cabo Delgado,Montepuez,151861.0
2023,Novembro,Cabo Delgado,Mueda,104205.0
2023,Novembro,Cabo Delgado,Muidumbe,14241.0
2023,Novembro,Cabo Delgado,Namuno,37752.0
2023,Novembro,Cabo Delgado,Nangade,29553.0
2023,Novembro,Cabo Delgado,Palma,47805.0
2023,Novembro,Cabo Delgado,Pemba-Metuge,53573.0
2023,Novembro,Cabo Delgado,Quissanga,11532.0
2023,Novembro,Gaza,Bilene-Macia,136430.0
2023,Novembro,Gaza,Chibuto,113383.0
2023,Novembro,Gaza,Chicualacuala,10855.0
2023,Novembro,Gaza,Chigubo,6368.0
2023,Novembro,Gaza,Chonguene,74966.0
2023,Novembro,Gaza,Chókwè,124608.0
2023,Novembro,Gaza,Cidade de Xai-Xai,163985.0
2023,Novembro,Gaza,Guijá,36124.0
2023,Novembro,Gaza,Limpopo,77593.0
2023,Novembro,Gaza,Mabalane,13721.0
2023,Novembro,Gaza,Manjacaze,82677.0
2023,Novembro,Gaza,Mapai,14432.0
2023,Novembro,Gaza,Massangena,5766.0
2023,Novembro,Gaza,Massingir,11010.0
2023,Novembro,Inhambane,Cidade de Inhambane,105162.0
2023,Novembro,Inhambane,Cidade de Maxixe,127803.0
2023,Novembro,Inhambane,Funhaloro,14357.0
2023,Novembro,Inhambane,Govuro,29198.0
2023,Novembro,Inhambane,Homoine,47306.0
2023,Novembro,Inhambane,Inharrime,67648.0
2023,Novembro,Inhambane,Inhassoro,49511.0
2023,Novembro,Inhambane,Jangamo,60115.0
2023,Novembro,Inhambane,Mabote,17736.0
2023,Novembro,Inhambane,Massinga,133856.0
2023,Novembro,Inhambane,Morrumbene,60476.0
2023,Novembro,Inhambane,Panda,23261.0
2023,Novembro,Inhambane,Vilankulo,117633.0
2023,Novembro,Inhambane,Zavala (Quissico),89447.0
2023,Novembro,Manica,Bárue,112927.0
2023,Novembro,Manica,Cidade de Chimoio,462854.0
2023,Novembro,Manica,Gondola,39744.0
2023,Novembro,Manica,Guro,49819.0
2023,Novembro,Manica,Macate,21719.0
2023,Novembro,Manica,Machaze,25606.0
2023,Novembro,Manica,Macossa,16653.0
2023,Novembro,Manica,Manica,155298.0
2023,Novembro,Manica,Mossurize,31327.0
2023,Novembro,Manica,Sussundenga,88152.0
2023,Novembro,Manica,Tambara,20909.0
2023,Novembro,Manica,Vanduzi,72791.0
2023,Novembro,Nampula,Angoche,340332.0
2023,Novembro,Nampula,Cidade de Nacala-Porto,417784.0
2023,Novembro,Nampula,Cidade de Nampula,1220585.0
2023,Novembro,Nampula,Ilha de Moçambique,58870.0
2023,Novembro,Nampula,Lalaua,17970.0
2023,Novembro,Nampula,Larde,4319.0
2023,Novembro,Nampula,Liupo,2950.0
2023,Novembro,Nampula,Malema,71700.0
2023,Novembro,Nampula,Meconta (Namialo),260037.0
2023,Novembro,Nampula,Mecuburi,46442.0
2023,Novembro,Nampula,Memba,75274.0
2023,Novembro,Nampula,Mogincual,69328.0
2023,Novembro,Nampula,Mogovolas,97374.0
2023,Novembro,Nampula,Moma,155894.0
2023,Novembro,Nampula,Monapo,137281.0
2023,Novembro,Nampula,Mossuril,68807.0
2023,Novembro,Nampula,Muecate,35982.0
2023,Novembro,Nampula,Murrupula,63763.0
2023,Novembro,Nampula,Nacala-Velha,39855.0
2023,Novembro,Nampula,Nacaroa,45184.0
2023,Novembro,Nampula,Namapa-Erati,80335.0
2023,Novembro,Nampula,Rapale-Nampula,72670.0
2023,Novembro,Nampula,Ribaué,98905.0
2023,Novembro,Niassa,Chimbunhila,18492.0
2023,Novembro,Niassa,Cidade de Lichinga,244808.0
2023,Novembro,Niassa,Cuamba,156577.0
2023,Novembro,Niassa,Lago,40634.0
2023,Novembro,Niassa,Mandimba,89493.0
2023,Novembro,Niassa,Manjune,14633.0
2023,Novembro,Niassa,Marrupa,34718.0
2023,Novembro,Niassa,Mavago,11494.0
2023,Novembro,Niassa,Maúa,27374.0
2023,Novembro,Niassa,Mecanhelas,63292.0
2023,Novembro,Niassa,Mecula,8336.0
2023,Novembro,Niassa,Metarica,27968.0
2023,Novembro,Niassa,Muembe,16356.0
2023,Novembro,Niassa,Nipepe,18010.0
2023,Novembro,Niassa,N´gauma,15615.0
2023,Novembro,Niassa,Sanga,36442.0
2023,Novembro,Província de Maputo,Boane,283930.0
2023,Novembro,Província de Maputo,Cidade da Matola,1341920.0
2023,Novembro,Província de Maputo,Cidade de Maputo,1556877.0
2023,Novembro,Província de Maputo,Magude,36276.0
2023,Novembro,Província de Maputo,Manhiça,176124.0
2023,Novembro,Província de Maputo,Marracuene,311744.0
2023,Novembro,Província de Maputo,Matutuíne,47015.0
2023,Novembro,Província de Maputo,Moamba,122879.0
2023,Novembro,Província de Maputo,Namaacha,41792.0
2023,Novembro,Sofala,Buzi,56835.0
2023,Novembro,Sofala,Caia,94624.0
2023,Novembro,Sofala,Chemba,27844.0
2023,Novembro,Sofala,Cheringoma,26932.0
2023,Novembro,Sofala,Chibabava,30972.0
2023,Novembro,Sofala,Cidade da Beira,689711.0
2023,Novembro,Sofala,Dondo,172239.0
2023,Novembro,Sofala,Gorongoza,81650.0
2023,Novembro,Sofala,Machanga,15661.0
2023,Novembro,Sofala,Maringue,53281.0
2023,Novembro,Sofala,Marromeu,74474.0
2023,Novembro,Sofala,Muanza,16134.0
2023,Novembro,Sofala,Nhamatanda,156199.0
2023,Novembro,Tete,Angónia,97969.0
2023,Novembro,Tete,Cahora-Bassa,78906.0
2023,Novembro,Tete,Changara,65983.0
2023,Novembro,Tete,Chifunde,16435.0
2023,Novembro,Tete,Chiuta,21216.0
2023,Novembro,Tete,Cidade de Tete,418409.0
2023,Novembro,Tete,Doa,19810.0
2023,Novembro,Tete,Macanga,43333.0
2023,Novembro,Tete,Marara,41244.0
2023,Novembro,Tete,Maravia,7629.0
2023,Novembro,Tete,Moatize,162617.0
2023,Novembro,Tete,Mutarara,50215.0
2023,Novembro,Tete,Mágoe,28706.0
2023,Novembro,Tete,Tsangano,39894.0
2023,Novembro,Tete,Zumbo,8400.0
2023,Novembro,Zambézia,Alto Molócuè,117837.0
2023,Novembro,Zambézia,Chinde,17298.0
2023,Novembro,Zambézia,Cidade de Quelimane,382343.0
2023,Novembro,Zambézia,Derre,9970.0
2023,Novembro,Zambézia,Gilé,70425.0
2023,Novembro,Zambézia,Gurúè,157407.0
2023,Novembro,Zambézia,Ile,64238.0
2023,Novembro,Zambézia,Inhassunge,21053.0
2023,Novembro,Zambézia,Luabo,11357.0
2023,Novembro,Zambézia,Lugela,47292.0
2023,Novembro,Zambézia,Maganja da Costa,66976.0
2023,Novembro,Zambézia,Milange,176492.0
2023,Novembro,Zambézia,Mocuba,239309.0
2023,Novembro,Zambézia,Mocubela,17963.0
2023,Novembro,Zambézia,Molumbo,60546.0
2023,Novembro,Zambézia,Mopeia,60097.0
2023,Novembro,Zambézia,Morrumbala,99007.0
2023,Novembro,Zambézia,Mulevala,45118.0
2023,Novembro,Zambézia,Namacurra,61493.0
2023,Novembro,Zambézia,Namarroi,38619.0
2023,Novembro,Zambézia,Nicoadala,108343.0
2023,Novembro,Zambézia,Pebane,69891.0
2023,Outubro,Cabo Delgado,Ancuabe,65763.0
2023,Outubro,Cabo Delgado,Balama,47185.0
2023,Outubro,Cabo Delgado,Chiúre,85913.0
2023,Outubro,Cabo Delgado,Cidade de Pemba,293555.0
2023,Outubro,Cabo Delgado,Ibo,8678.0
2023,Outubro,Cabo Delgado,Macomia,29485.0
2023,Outubro,Cabo Delgado,Mecufi,18725.0
2023,Outubro,Cabo Delgado,Meluco,13121.0
2023,Outubro,Cabo Delgado,Mocimboa da Praia,58811.0
2023,Outubro,Cabo Delgado,Montepuez,150161.0
2023,Outubro,Cabo Delgado,Mueda,104035.0
2023,Outubro,Cabo Delgado,Muidumbe,13942.0
2023,Outubro,Cabo Delgado,Namuno,37757.0
2023,Outubro,Cabo Delgado,Nangade,28085.0
2023,Outubro,Cabo Delgado,Palma,47002.0
2023,Outubro,Cabo Delgado,Pemba-Metuge,51535.0
2023,Outubro,Cabo Delgado,Quissanga,11173.0
2023,Outubro,Gaza,Bilene-Macia,135723.0
2023,Outubro,Gaza,Chibuto,112385.0
2023,Outubro,Gaza,Chicualacuala,11011.0
2023,Outubro,Gaza,Chigubo,6147.0
2023,Outubro,Gaza,Chonguene,75342.0
2023,Outubro,Gaza,Chókwè,124287.0
2023,Outubro,Gaza,Cidade de Xai-Xai,164059.0
2023,Outubro,Gaza,Guijá,35919.0
2023,Outubro,Gaza,Limpopo,77773.0
2023,Outubro,Gaza,Mabalane,13532.0
2023,Outubro,Gaza,Manjacaze,82086.0
2023,Outubro,Gaza,Mapai,14197.0
2023,Outubro,Gaza,Massangena,5577.0
2023,Outubro,Gaza,Massingir,10824.0
2023,Outubro,Inhambane,Cidade de Inhambane,104011.0
2023,Outubro,Inhambane,Cidade de Maxixe,128473.0
2023,Outubro,Inhambane,Funhaloro,14077.0
2023,Outubro,Inhambane,Govuro,28594.0
2023,Outubro,Inhambane,Homoine,47735.0
2023,Outubro,Inhambane,Inharrime,66750.0
2023,Outubro,Inhambane,Inhassoro,49235.0
2023,Outubro,Inhambane,Jangamo,59672.0
2023,Outubro,Inhambane,Mabote,17308.0
2023,Outubro,Inhambane,Massinga,132573.0
2023,Outubro,Inhambane,Morrumbene,59995.0
2023,Outubro,Inhambane,Panda,23372.0
2023,Outubro,Inhambane,Vilankulo,115548.0
2023,Outubro,Inhambane,Zavala (Quissico),87591.0
2023,Outubro,Manica,Bárue,112531.0
2023,Outubro,Manica,Cidade de Chimoio,460959.0
2023,Outubro,Manica,Gondola,37522.0
2023,Outubro,Manica,Guro,48701.0
2023,Outubro,Manica,Macate,20495.0
2023,Outubro,Manica,Machaze,25311.0
2023,Outubro,Manica,Macossa,16310.0
2023,Outubro,Manica,Manica,150434.0
2023,Outubro,Manica,Mossurize,30748.0
2023,Outubro,Manica,Sussundenga,86201.0
2023,Outubro,Manica,Tambara,21564.0
2023,Outubro,Manica,Vanduzi,70059.0
2023,Outubro,Nampula,Angoche,333170.0
2023,Outubro,Nampula,Cidade de Nacala-Porto,411895.0
2023,Outubro,Nampula,Cidade de Nampula,1214959.0
2023,Outubro,Nampula,Ilha de Moçambique,57269.0
2023,Outubro,Nampula,Lalaua,18100.0
2023,Outubro,Nampula,Larde,4230.0
2023,Outubro,Nampula,Liupo,2927.0
2023,Outubro,Nampula,Malema,72138.0
2023,Outubro,Nampula,Meconta (Namialo),258356.0
2023,Outubro,Nampula,Mecuburi,46472.0
2023,Outubro,Nampula,Memba,73937.0
2023,Outubro,Nampula,Mogincual,68552.0
2023,Outubro,Nampula,Mogovolas,94964.0
2023,Outubro,Nampula,Moma,154960.0
2023,Outubro,Nampula,Monapo,136891.0
2023,Outubro,Nampula,Mossuril,66355.0
2023,Outubro,Nampula,Muecate,35645.0
2023,Outubro,Nampula,Murrupula,63278.0
2023,Outubro,Nampula,Nacala-Velha,38055.0
2023,Outubro,Nampula,Nacaroa,44502.0
2023,Outubro,Nampula,Namapa-Erati,80424.0
2023,Outubro,Nampula,Rapale-Nampula,70866.0
2023,Outubro,Nampula,Ribaué,98711.0
2023,Outubro,Niassa,Chimbunhila,17735.0
2023,Outubro,Niassa,Cidade de Lichinga,240135.0
2023,Outubro,Niassa,Cuamba,154984.0
2023,Outubro,Niassa,Lago,40372.0
2023,Outubro,Niassa,Mandimba,84118.0
2023,Outubro,Niassa,Manjune,14749.0
2023,Outubro,Niassa,Marrupa,33699.0
2023,Outubro,Niassa,Mavago,11514.0
2023,Outubro,Niassa,Maúa,26500.0
2023,Outubro,Niassa,Mecanhelas,62787.0
2023,Outubro,Niassa,Mecula,8334.0
2023,Outubro,Niassa,Metarica,27239.0
2023,Outubro,Niassa,Muembe,15928.0
2023,Outubro,Niassa,Nipepe,17694.0
2023,Outubro,Niassa,N´gauma,15475.0
2023,Outubro,Niassa,Sanga,35182.0
2023,Outubro,Província de Maputo,Boane,285055.0
2023,Outubro,Província de Maputo,Cidade da Matola,1338062.0
2023,Outubro,Província de Maputo,Cidade de Maputo,1537458.0
2023,Outubro,Província de Maputo,Magude,36172.0
2023,Outubro,Província de Maputo,Manhiça,177907.0
2023,Outubro,Província de Maputo,Marracuene,310137.0
2023,Outubro,Província de Maputo,Matutuíne,46632.0
2023,Outubro,Província de Maputo,Moamba,124171.0
2023,Outubro,Província de Maputo,Namaacha,42180.0
2023,Outubro,Sofala,Buzi,55436.0
2023,Outubro,Sofala,Caia,97456.0
2023,Outubro,Sofala,Chemba,27809.0
2023,Outubro,Sofala,Cheringoma,27050.0
2023,Outubro,Sofala,Chibabava,30442.0
2023,Outubro,Sofala,Cidade da Beira,684742.0
2023,Outubro,Sofala,Dondo,171039.0
2023,Outubro,Sofala,Gorongoza,78773.0
2023,Outubro,Sofala,Machanga,15679.0
2023,Outubro,Sofala,Maringue,53677.0
2023,Outubro,Sofala,Marromeu,74185.0
2023,Outubro,Sofala,Muanza,15977.0
2023,Outubro,Sofala,Nhamatanda,152221.0
2023,Outubro,Tete,Angónia,96620.0
2023,Outubro,Tete,Cahora-Bassa,76953.0
2023,Outubro,Tete,Changara,64948.0
2023,Outubro,Tete,Chifunde,16782.0
2023,Outubro,Tete,Chiuta,20683.0
2023,Outubro,Tete,Cidade de Tete,425213.0
2023,Outubro,Tete,Doa,19893.0
2023,Outubro,Tete,Macanga,44022.0
2023,Outubro,Tete,Marara,37385.0
2023,Outubro,Tete,Maravia,7822.0
2023,Outubro,Tete,Moatize,157488.0
2023,Outubro,Tete,Mutarara,52027.0
2023,Outubro,Tete,Mágoe,28705.0
2023,Outubro,Tete,Tsangano,37457.0
2023,Outubro,Tete,Zumbo,8578.0
2023,Outubro,Zambézia,Alto Molócuè,114696.0
2023,Outubro,Zambézia,Chinde,17219.0
2023,Outubro,Zambézia,Cidade de Quelimane,383866.0
2023,Outubro,Zambézia,Derre,10228.0
2023,Outubro,Zambézia,Gilé,70214.0
2023,Outubro,Zambézia,Gurúè,157874.0
2023,Outubro,Zambézia,Ile,63082.0
2023,Outubro,Zambézia,Inhassunge,20771.0
2023,Outubro,Zambézia,Luabo,11587.0
2023,Outubro,Zambézia,Lugela,46829.0
2023,Outubro,Zambézia,Maganja da Costa,66546.0
2023,Outubro,Zambézia,Milange,173884.0
2023,Outubro,Zambézia,Mocuba,234791.0
2023,Outubro,Zambézia,Mocubela,17967.0
2023,Outubro,Zambézia,Molumbo,62681.0
2023,Outubro,Zambézia,Mopeia,59270.0
2023,Outubro,Zambézia,Morrumbala,96190.0
2023,Outubro,Zambézia,Mulevala,44682.0
2023,Outubro,Zambézia,Namacurra,62704.0
2023,Outubro,Zambézia,Namarroi,38707.0
2023,Outubro,Zambézia,Nicoadala,106814.0
2023,Outubro,Zambézia,Pebane,66925.0
2023,Setembro,Cabo Delgado,Ancuabe,64401.0
2023,Setembro,Cabo Delgado,Balama,46403.0
2023,Setembro,Cabo Delgado,Chiúre,84706.0
2023,Setembro,Cabo Delgado,Cidade de Pemba,289760.0
2023,Setembro,Cabo Delgado,Ibo,8308.0
2023,Setembro,Cabo Delgado,Macomia,28757.0
2023,Setembro,Cabo Delgado,Mecufi,18132.0
2023,Setembro,Cabo Delgado,Meluco,12554.0
2023,Setembro,Cabo Delgado,Mocimboa da Praia,56586.0
2023,Setembro,Cabo Delgado,Montepuez,145552.0
2023,Setembro,Cabo Delgado,Mueda,100785.0
2023,Setembro,Cabo Delgado,Muidumbe,14318.0
2023,Setembro,Cabo Delgado,Namuno,36374.0
2023,Setembro,Cabo Delgado,Nangade,26650.0
2023,Setembro,Cabo Delgado,Palma,46008.0
2023,Setembro,Cabo Delgado,Pemba-Metuge,48558.0
2023,Setembro,Cabo Delgado,Quissanga,10380.0
2023,Setembro,Gaza,Bilene-Macia,134667.0
2023,Setembro,Gaza,Chibuto,110972.0
2023,Setembro,Gaza,Chicualacuala,10957.0
2023,Setembro,Gaza,Chigubo,5942.0
2023,Setembro,Gaza,Chonguene,75231.0
2023,Setembro,Gaza,Chókwè,123175.0
2023,Setembro,Gaza,Cidade de Xai-Xai,163020.0
2023,Setembro,Gaza,Guijá,35508.0
2023,Setembro,Gaza,Limpopo,77775.0
2023,Setembro,Gaza,Mabalane,13204.0
2023,Setembro,Gaza,Manjacaze,80513.0
2023,Setembro,Gaza,Mapai,13809.0
2023,Setembro,Gaza,Massangena,5483.0
2023,Setembro,Gaza,Massingir,10347.0
2023,Setembro,Inhambane,Cidade de Inhambane,100434.0
2023,Setembro,Inhambane,Cidade de Maxixe,127473.0
2023,Setembro,Inhambane,Funhaloro,13854.0
2023,Setembro,Inhambane,Govuro,27660.0
2023,Setembro,Inhambane,Homoine,46983.0
2023,Setembro,Inhambane,Inharrime,66183.0
2023,Setembro,Inhambane,Inhassoro,47994.0
2023,Setembro,Inhambane,Jangamo,58984.0
2023,Setembro,Inhambane,Mabote,16945.0
2023,Setembro,Inhambane,Massinga,130477.0
2023,Setembro,Inhambane,Morrumbene,59269.0
2023,Setembro,Inhambane,Panda,22915.0
2023,Setembro,Inhambane,Vilankulo,114334.0
2023,Setembro,Inhambane,Zavala (Quissico),86629.0
2023,Setembro,Manica,Bárue,109898.0
2023,Setembro,Manica,Cidade de Chimoio,452168.0
2023,Setembro,Manica,Gondola,34425.0
2023,Setembro,Manica,Guro,47611.0
2023,Setembro,Manica,Macate,19027.0
2023,Setembro,Manica,Machaze,24653.0
2023,Setembro,Manica,Macossa,16125.0
2023,Setembro,Manica,Manica,144880.0
2023,Setembro,Manica,Mossurize,29234.0
2023,Setembro,Manica,Sussundenga,83491.0
