Year,Month,Category,Metric,Sub_Metric,Value
2025,Outubro,Mobile_Banking,Quantidade de subscritores,,6154561.0
2025,Novembro,Mobile_Banking,Quantidade de subscritores,,6173697.0
2025,Dezembro,Mobile_Banking,Quantidade de subscritores,,6871706.0
2025,Janeiro,Mobile_Banking,Volume das transferências efectuadas para contas,,1388493.0
2025,Fevereiro,Mobile_Banking,Volume das transferências efectuadas para contas,,1556954.0
2025,Março,Mobile_Banking,Volume das transferências efectuadas para contas,,1429338.0
2025,Maio,Mobile_Banking,Volume das transferências efectuadas para contas,,1594552.0
2025,Junho,Mobile_Banking,Volume das transferências efectuadas para contas,,1436330.0
2025,Julho,Mobile_Banking,Volume das transferências efectuadas para contas,,1474715.0
2025,Agosto,Mobile_Banking,Volume das transferências efectuadas para contas,,1428564.0
2025,Setembro,Mobile_Banking,Volume das transferências efectuadas para contas,,1546081.0
2025,Outubro,Mobile_Banking,Volume das transferências efectuadas para contas,,1792552.0
2025,Novembro,Mobile_Banking,Volume das transferências efectuadas para contas,,1504441.0
2025,Dezembro,Mobile_Banking,Volume das transferências efectuadas para contas,,1947877.0
2025,Janeiro,Mobile_Banking,Valor das transferências efectuadas para contas,,15066170359.76017
2025,Fevereiro,Mobile_Banking,Valor das transferências efectuadas para contas,,14815110856.532894
2025,Março,Mobile_Banking,Valor das transferências efectuadas para contas,,15280908830.376194
2025,Maio,Mobile_Banking,Valor das transferências efectuadas para contas,,16567040158.732796
2025,Dezembro,Mobile_Banking,Valor das transferências efectuadas para telemóveis,,17640530006.77
