Year,Month,Category,Metric,Sub_Metric,Value
2022,Abril,Internet_Banking,Valor das transferências efectuadas,,63430323895.003105
2023,Junho,Internet_Banking,Volume das transferências efectuadas,,1459883.0
2023,Julho,Internet_Banking,Volume das transferências efectuadas,,1509717.0
2023,Agosto,Internet_Banking,Volume das transferências efectuadas,,1595620.0
2023,Setembro,Internet_Banking,Volume das transferências efectuadas,,1540773.0
2023,Outubro,Internet_Banking,Volume das transferências efectuadas,,1698202.0
2023,Dezembro,Internet_Banking,Volume das transferências efectuadas,,1777075.0
2023,Janeiro,Internet_Banking,Valor das transferências efectuadas,,82103014672.06798
2023,Fevereiro,Internet_Banking,Valor das transferências efectuadas,,75947573879.906
2023,Março,Internet_Banking,Valor das transferências efectuadas,,87913447804.74973
2023,Maio,Internet_Banking,Volume das transferências efectuadas,,1483466.0
2023,Novembro,Internet_Banking,Volume das transferências efectuadas,,1715500.0
2023,Abril,Internet_Banking,Volume das transferências efectuadas,,1306918.0
2023,Setembro,Internet_Banking,Quantidade de subscritores,,655716.0
2023,Fevereiro,Internet_Banking,Volume das transferências efectuadas,,1190395.0
2023,Janeiro,Internet_Banking,Volume das transferências efectuadas,,1198372.0
2023,Dezembro,Internet_Banking,Quantidade de subscritores,,683303.0
2023,Novembro,Internet_Banking,Quantidade de subscritores,,667484.0
2023,Outubro,Internet_Banking,Quantidade de subscritores,,672393.0
2023,Abril,Internet_Banking,Valor das transferências efectuadas,,81376859638.75963
2023,Agosto,Internet_Banking,Quantidade de subscritores,,647699.0
2023,Julho,Internet_Banking,Quantidade de subscritores,,643304.0
2023,Junho,Internet_Banking,Quantidade de subscritores,,634574.0
2023,Maio,Internet_Banking,Quantidade de subscritores,,625459.0
2023,Abril,Internet_Banking,Quantidade de subscritores,,607872.0
2023,Março,Internet_Banking,Quantidade de subscritores,,611465.0
2023,Fevereiro,Internet_Banking,Quantidade de subscritores,,576290.0
2023,Março,Internet_Banking,Volume das transferências efectuadas,,1400555.0
2023,Maio,Internet_Banking,Valor das transferências efectuadas,,99501127971.06116
2023,Dezembro,Internet_Banking,Valor das transferências efectuadas,,112066012366.46928
2023,Julho,Internet_Banking,Valor das transferências efectuadas,,106232186760.73653
2023,Outubro,Internet_Banking,Valor dos pagamentos efectuados,,2574401857.5769916
2023,Setembro,Internet_Banking,Valor dos pagamentos efectuados,,2130228080.9171944
2023,Agosto,Internet_Banking,Valor dos pagamentos efectuados,,3215897677.6129293
2023,Julho,Internet_Banking,Valor dos pagamentos efectuados,,2109350288.212158
2023,Junho,Internet_Banking,Valor dos pagamentos efectuados,,2131779534.402598
2023,Maio,Internet_Banking,Valor dos pagamentos efectuados,,2404698850.4125986
2023,Abril,Internet_Banking,Valor dos pagamentos efectuados,,2015895411.745601
2023,Março,Internet_Banking,Valor dos pagamentos efectuados,,2111264234.3764148
2023,Fevereiro,Internet_Banking,Valor dos pagamentos efectuados,,1845646401.2468507
2023,Janeiro,Internet_Banking,Valor dos pagamentos efectuados,,1977021040.81
2023,Dezembro,Internet_Banking,Volume dos pagamentos  efectuados,,55623.0
2023,Novembro,Internet_Banking,Volume dos pagamentos  efectuados,,59355.0
2023,Junho,Internet_Banking,Valor das transferências efectuadas,,100597646115.89746
2023,Outubro,Internet_Banking,Volume dos pagamentos  efectuados,,57917.0
2023,Janeiro,Internet_Banking,Quantidade de subscritores,,583777.0
2023,Julho,Internet_Banking,Volume dos pagamentos  efectuados,,50459.0
2023,Junho,Internet_Banking,Volume dos pagamentos  efectuados,,44877.0
2023,Maio,Internet_Banking,Volume dos pagamentos  efectuados,,47035.0
2023,Abril,Internet_Banking,Volume dos pagamentos  efectuados,,44845.0
2023,Março,Internet_Banking,Volume dos pagamentos  efectuados,,47772.0
2023,Fevereiro,Internet_Banking,Volume dos pagamentos  efectuados,,40351.0
2023,Janeiro,Internet_Banking,Volume dos pagamentos  efectuados,,38653.0
2023,Novembro,Internet_Banking,Valor das transferências efectuadas,,109772173180.94408
2023,Outubro,Internet_Banking,Valor das transferências efectuadas,,101578561863.73325
2023,Setembro,Internet_Banking,Valor das transferências efectuadas,,103662309691.3506
2023,Agosto,Internet_Banking,Valor das transferências efectuadas,,114364666525.8117
2023,Setembro,Internet_Banking,Volume dos pagamentos  efectuados,,51020.0
2023,Agosto,Internet_Banking,Volume dos pagamentos  efectuados,,56405.0
2023,Dezembro,Internet_Banking,Valor dos pagamentos efectuados,,2583631780.6399994
2023,Novembro,Internet_Banking,Valor dos pagamentos efectuados,,2537294307.2699995
2024,Abril,Internet_Banking,Valor dos pagamentos efectuados,,2394092756.54
2024,Junho,Internet_Banking,Valor das transferências efectuadas,,108913228248.38753
2024,Março,Internet_Banking,Volume das transferências efectuadas,,1549528.0
2024,Julho,Internet_Banking,Volume dos pagamentos  efectuados,,56892.0
2024,Junho,Internet_Banking,Volume dos pagamentos  efectuados,,64336.0
2024,Maio,Internet_Banking,Volume dos pagamentos  efectuados,,50907.0
2024,Março,Internet_Banking,Volume dos pagamentos  efectuados,,51493.0
2024,Agosto,Internet_Banking,Valor das transferências efectuadas,,119992407852.95468
2024,Janeiro,Internet_Banking,Volume dos pagamentos  efectuados,,46452.0
2024,Dezembro,Internet_Banking,Valor das transferências efectuadas,,129364125422.96588
2024,Novembro,Internet_Banking,Valor das transferências efectuadas,,127560508836.66246
2024,Outubro,Internet_Banking,Valor das transferências efectuadas,,127481647860.20958
2024,Setembro,Internet_Banking,Valor das transferências efectuadas,,127937410312.45367
2024,Fevereiro,Internet_Banking,Volume dos pagamentos  efectuados,,48483.0
2024,Agosto,Internet_Banking,Volume dos pagamentos  efectuados,,65443.0
2024,Outubro,Internet_Banking,Valor dos pagamentos efectuados,,3690826750.959999
2024,Abril,Internet_Banking,Volume dos pagamentos  efectuados,,49936.0
2024,Outubro,Internet_Banking,Volume dos pagamentos  efectuados,,87381.0
2024,Setembro,Internet_Banking,Volume dos pagamentos  efectuados,,83572.0
2024,Julho,Internet_Banking,Valor das transferências efectuadas,,126564590047.82684
2024,Setembro,Internet_Banking,Valor dos pagamentos efectuados,,3791804880.53
2024,Agosto,Internet_Banking,Valor dos pagamentos efectuados,,3327227995.889999
2024,Junho,Internet_Banking,Valor dos pagamentos efectuados,,2898985987.27
2024,Maio,Internet_Banking,Valor dos pagamentos efectuados,,2578630627.7200003
2024,Julho,Internet_Banking,Valor dos pagamentos efectuados,,3300678789.55
2024,Março,Internet_Banking,Valor dos pagamentos efectuados,,2223082402.2099996
2024,Fevereiro,Internet_Banking,Valor dos pagamentos efectuados,,2130667180.86
2024,Fevereiro,Internet_Banking,Volume das transferências efectuadas,,1520549.0
2024,Abril,Internet_Banking,Valor das transferências efectuadas,,98299059880.70332
2024,Abril,Internet_Banking,Volume das transferências efectuadas,,1546124.0
2024,Novembro,Internet_Banking,Valor dos pagamentos efectuados,,4219934920.99
2024,Agosto,Internet_Banking,Quantidade de subscritores,,714582.0
2024,Novembro,Internet_Banking,Quantidade de subscritores,,718582.0
2024,Outubro,Internet_Banking,Quantidade de subscritores,,716317.0
2024,Setembro,Internet_Banking,Quantidade de subscritores,,723934.0
2024,Julho,Internet_Banking,Quantidade de subscritores,,735255.0
2024,Janeiro,Internet_Banking,Quantidade de subscritores,,696404.0
2024,Maio,Internet_Banking,Quantidade de subscritores,,716282.0
2024,Abril,Internet_Banking,Quantidade de subscritores,,707102.0
2024,Março,Internet_Banking,Quantidade de subscritores,,713776.0
2024,Fevereiro,Internet_Banking,Quantidade de subscritores,,716223.0
2024,Dezembro,Internet_Banking,Quantidade de subscritores,,726840.0
